,campaign_id,campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active,campaign_tag,season
1740,CMP-01741,Q3_BlackFriday_CMP-01741,2023-07-04,2023-07-18,,55302,1799,100996,339.0,False,XX,BlackFriday
1741,CMP-01742,Q2_Launch_CMP-01742,2023-08-01,2023-08-26,Instagram,48638,1363,78303,,False,IN,Launch
1742,CMP-01743,Q2_BlackFriday_CMP-01743,2023-01-30,2023-02-20,Instagram,79249,2922,419388,151.0,False,IN,BlackFriday
1743,CMP-01744,Q4_Launch_CMP-01744,2023-01-21,2023-02-15,Facebook,3719,123,7314,6.0,False,FA,Launch
1744,CMP-01745,Q4_Launch_CMP-01745,2023-02-09,2023-02-14,,23890,741,7313,145.0,True,INVALID,Launch
1745,CMP-01746,Q1_Launch_CMP-01746,2023-02-19,2023-03-06,Facebook,78236,1563,235878,130.0,False,FA,Launch
1746,CMP-01747,Q1_Launch_CMP-01747,2023-07-17,2023-08-14,Facebook,37509,378,38023,64.0,True,FA,Launch
1747,CMP-01748,Q1_BlackFriday_CMP-01748,2023-05-08,2023-05-27,Google Ads,43534,738,56782,43.0,True,GO,BlackFriday
1748,CMP-01749,Q4_Launch_CMP-01749,2023-10-13,2023-11-08,TikTok,93241,1369,126225,257.0,True,TI,Launch
1749,CMP-01750,Q3_Launch_CMP-01750,2023-02-24,2023-03-21,Google Ads,19787,553,65606,100.0,True,GO,Launch
1750,CMP-01751,Q3_Summer_CMP-01751,2023-12-12,2024-01-05,Google Ads,49845,1719,208528,,True,GO,Summer
1751,CMP-01752,Q1_Winter_CMP-01752,2023-02-23,2023-02-28,Email,58932,1091,182688,56.0,True,EM,Winter
1752,CMP-01753,Q1_BlackFriday_CMP-01753,2023-07-25,2023-08-15,Facebook,93124,4429,719814,,False,FA,BlackFriday
1753,CMP-01754,Q2_BlackFriday_CMP-01754,2023-10-01,2023-10-27,TikTok,92659,951,112715,105.0,False,TI,BlackFriday
1754,CMP-01755,Q1_Summer_CMP-01755,2023-06-30,2023-07-10,Email,34062,1392,820312,165.0,False,INVALID,Summer
1755,CMP-01756,Q1_BlackFriday_CMP-01756,2023-06-16,2023-06-29,TikTok,76713,2685,180259,254.0,False,TI,BlackFriday
1756,CMP-01757,Q4_Winter_CMP-01757,2023-11-21,2023-11-29,Instagram,88263,2201,194355,,False,IN,Winter
1757,CMP-01758,Q3_Summer_CMP-01758,2023-11-08,2023-11-13,Email,96756,1162,202416,160.0,True,EM,Summer
1758,CMP-01759,Q4_Winter_CMP-01759,2023-07-12,2023-07-13,Instagram,61461,2157,23015,,False,IN,Winter
1759,CMP-01760,Q3_Summer_CMP-01760,2023-05-11,2023-06-10,Email,76418,1942,382918,179.0,True,EM,Summer
1760,CMP-01761,Q2_Summer_CMP-01761,2023-07-23,2023-07-31,Facebook,67672,3211,385121,178.0,True,FA,Summer
1761,CMP-01762,Q4_Winter_CMP-01762,2023-01-18,2023-02-16,Google Ads,35832,1135,191577,226.0,False,GO,Winter
1762,CMP-01763,Q2_BlackFriday_CMP-01763,2023-09-23,2023-10-08,Instagram,32966,1568,173023,191.0,False,IN,BlackFriday
1763,CMP-01764,Q1_Winter_CMP-01764,2023-01-04,2023-01-13,TikTok,73545,1384,15742,226.0,True,TI,Winter
1764,CMP-01765,Q4_Winter_CMP-01765,2023-11-06,2023-12-06,Instagram,13987,545,58551,64.0,False,IN,Winter
1765,CMP-01766,Q1_Summer_CMP-01766,2023-12-20,2024-01-02,Google Ads,38311,1329,209798,75.0,True,GO,Summer
1766,CMP-01767,Q4_Winter_CMP-01767,2023-09-19,2023-10-04,Email,32575,1289,170313,124.0,True,EM,Winter
1767,CMP-01768,Q1_BlackFriday_CMP-01768,2023-03-21,2023-04-20,TikTok,64852,1205,230838,118.0,False,TI,BlackFriday
1768,CMP-01769,Q1_Winter_CMP-01769,2023-08-24,2023-09-08,Instagram,2007,73,6397,12.0,False,IN,Winter
1769,CMP-01770,Q3_Winter_CMP-01770,2023-07-07,2023-07-19,Facebook,71981,2153,140127,318.0,True,INVALID,Winter
1770,CMP-01771,Q4_Winter_CMP-01771,2023-05-12,2024-01-03,TikTok,77242,3067,33427,280.0,False,TI,Winter
1771,CMP-01772,Q3_Launch_CMP-01772,2023-07-24,2023-07-31,Facebook,48517,1119,159465,,False,FA,Launch
1772,CMP-01773,Q1_Winter_CMP-01773,2023-02-09,2023-02-24,Facebook,30257,1379,247006,,True,FA,Winter
1773,CMP-01774,Q2_Winter_CMP-01774,2023-03-30,2023-04-04,Facebook,88272,1180,120277,235.0,True,FA,Winter
1774,CMP-01775,Q3_Launch_CMP-01775,2023-12-26,2024-01-09,Facebook,43207,1827,27052,364.0,True,FA,Launch
1775,CMP-01776,Q3_Winter_CMP-01776,2023-11-01,2023-12-01,Google Ads,14281,634,65004,49.0,True,GO,Winter
1776,CMP-01777,Q3_Launch_CMP-01777,2023-10-23,2023-10-31,TikTok,62246,2657,378843,257.0,False,TI,Launch
1777,CMP-01778,Q1_Launch_CMP-01778,2023-06-21,2023-06-26,Facebook,2435,74,13521,9.0,False,FA,Launch
1778,CMP-01779,Q4_Launch_CMP-01779,2023-08-02,2023-08-31,TikTok,99875,2750,232935,,True,TI,Launch
1779,CMP-01780,Q3_Winter_CMP-01780,2023-04-27,2023-05-18,,92357,4604,509369,594.0,False,XX,Winter
1780,CMP-01781,Q4_BlackFriday_CMP-01781,2023-01-06,2023-02-05,Email,27660,530,105465,103.0,False,EM,BlackFriday
1781,CMP-01782,Q1_Launch_CMP-01782,2023-01-28,2023-02-01,Email,6084,193,820312,,False,EM,Launch
1782,CMP-01783,Q1_Launch_CMP-01783,2023-10-04,2023-10-14,TikTok,83197,3063,412574,250.0,False,TI,Launch
1783,CMP-01784,Q2_Winter_CMP-01784,2023-12-24,2024-01-05,Instagram,14507,551,70249,36.0,True,IN,Winter
1784,CMP-01785,Q1_Summer_CMP-01785,2023-07-21,2023-07-23,Facebook,73595,1336,123834,204.0,False,FA,Summer
1785,CMP-01786,Q1_Winter_CMP-01786,2023-10-22,2023-11-03,Email,84807,3066,391165,226.0,False,EM,Winter
1786,CMP-01787,Q4_Summer_CMP-01787,2023-05-29,2023-06-13,Instagram,46539,1988,352328,334.0,True,IN,Summer
1787,CMP-01788,Q2_BlackFriday_CMP-01788,2023-06-22,2023-07-22,Email,8491,101,1543,9.0,True,EM,BlackFriday
1788,CMP-01789,Q2_BlackFriday_CMP-01789,2023-10-20,2023-11-02,Facebook,51192,2378,222359,235.0,False,FA,BlackFriday
1789,CMP-01790,Q4_BlackFriday_CMP-01790,2023-05-15,2023-06-13,Instagram,81395,910,7300,46.0,True,IN,BlackFriday
1790,CMP-01791,Q3_BlackFriday_CMP-01791,2023-09-14,2023-10-05,Email,64888,1572,141136,243.0,True,EM,BlackFriday
1791,CMP-01792,Q3_Summer_CMP-01792,2023-03-11,2023-04-08,Instagram,74609,793,59843,53.0,False,IN,Summer
1792,CMP-01793,Q1_Launch_CMP-01793,2023-07-22,2023-08-05,,10077,131,8429,21.0,False,XX,Launch
1793,CMP-01794,Q2_Summer_CMP-01794,2023-11-12,2023-11-15,Facebook,21953,1019,115015,126.0,False,FA,Summer
1794,CMP-01795,Q4_Winter_CMP-01795,2023-05-05,2023-05-25,TikTok,77919,1885,126285,316.0,True,TI,Winter
1795,CMP-01796,Q2_Summer_CMP-01796,2023-08-09,2023-08-19,Facebook,68889,1859,140888,255.0,False,FA,Summer
1796,CMP-01797,Q4_Launch_CMP-01797,2023-02-15,2023-02-27,Instagram,24821,462,6103,,True,IN,Launch
1797,CMP-01798,Q1_Summer_CMP-01798,2023-07-07,2023-08-03,Facebook,38567,1306,97545,215.0,True,FA,Summer
1798,CMP-01799,Q2_Summer_CMP-01799,2023-11-01,2023-11-18,TikTok,25860,873,52015,52.0,False,TI,Summer
1799,CMP-01800,Q4_Winter_CMP-01800,2023-03-28,2023-04-15,Insta_gram,22195,552,5388,,True,IN,Winter
1800,CMP-01801,Q1_Summer_CMP-01801,2023-08-15,2023-08-31,Email,78475,1830,151978,138.0,True,EM,Summer
1801,CMP-01802,Q2_Launch_CMP-01802,2023-04-30,2023-05-30,Google Ads,91874,4170,530823,679.0,False,GO,Launch
1802,CMP-01803,Q3_Launch_CMP-01803,2023-02-13,2023-03-15,Email,88266,2235,146069,417.0,True,EM,Launch
1803,CMP-01804,Q2_Launch_CMP-01804,2023-11-14,2023-12-12,Facebook,22427,666,108402,88.0,False,FA,Launch
1804,CMP-01805,Q1_Winter_CMP-01805,2023-05-28,2023-06-25,Email,28083,599,111375,77.0,False,EM,Winter
1805,CMP-01806,Q2_BlackFriday_CMP-01806,2023-12-22,2024-01-07,Facebook,88046,3651,589692,,False,FA,BlackFriday
1806,CMP-01807,Q1_Summer_CMP-01807,2023-08-30,2023-09-02,,58372,1511,196315,76.0,True,XX,Summer
1807,CMP-01808,Q2_BlackFriday_CMP-01808,2023-04-18,2023-04-30,Google Ads,45064,1376,246442,258.0,False,GO,BlackFriday
1808,CMP-01809,Q3_Winter_CMP-01809,2023-10-07,2023-10-18,Facebook,8813,177,2730,14.0,True,FA,Winter
1809,CMP-01810,Q3_Launch_CMP-01810,2023-09-05,2023-09-12,Instagram,32598,1613,83203,318.0,True,IN,Launch
1810,CMP-01811,Q2_Summer_CMP-01811,2023-12-22,2024-01-01,Facebook,94106,2038,222373,326.0,True,FA,Summer
1811,CMP-01812,Q4_Launch_CMP-01812,2023-10-26,2023-11-25,TikTok,28082,1146,203579,190.0,False,TI,Launch
1812,CMP-01813,Q2_BlackFriday_CMP-01813,2023-05-11,2023-05-28,Email,30241,819,83439,121.0,True,EM,BlackFriday
1813,CMP-01814,Q1_Winter_CMP-01814,2023-12-23,2023-12-29,Instagram,97214,1774,98071,214.0,False,INVALID,Winter
1814,CMP-01815,Q2_Winter_CMP-01815,2023-12-02,2024-01-01,TikTok,45569,1913,309766,259.0,False,TI,Winter
1815,CMP-01816,Q3_Launch_CMP-01816,2023-12-05,2023-12-09,Google Ads,12745,297,50581,16.0,True,GO,Launch
1816,CMP-01817,Q1_Launch_CMP-01817,2023-12-04,2023-12-09,TikTok,27029,1205,89277,173.0,False,TI,Launch
1817,CMP-01818,Q1_Winter_CMP-01818,2023-05-30,2023-06-23,Google Ads,14025,653,85283,93.0,False,GO,Winter
1818,CMP-01819,Q3_Winter_CMP-01819,2023-04-29,2023-05-22,Instagram,15288,678,53422,124.0,False,IN,Winter
1819,CMP-01820,Q2_BlackFriday_CMP-01820,2023-12-30,2024-01-17,Google Ads,90186,1028,162306,129.0,False,GO,BlackFriday
1820,CMP-01821,Q1_Summer_CMP-01821,2023-06-11,2023-06-20,TikTok,7540,312,28309,,True,TI,Summer
1821,CMP-01822,Q1_Launch_CMP-01822,2023-02-15,2023-02-17,TikTok,98768,2612,254493,250.0,False,TI,Launch
1822,CMP-01823,Q1_Winter_CMP-01823,2023-08-23,2023-08-24,Google Ads,82958,3728,658908,553.0,True,GO,Winter
1823,CMP-01824,Q3_BlackFriday_CMP-01824,2023-01-21,2023-02-07,Facebook,69878,2481,301313,213.0,True,FA,BlackFriday
1824,CMP-01825,Q1_Winter_CMP-01825,2023-06-20,2023-06-27,Instagram,42846,1857,27941,170.0,False,IN,Winter
1825,CMP-01826,Q1_Winter_CMP-01826,2023-01-10,2023-01-31,Google Ads,76932,2306,254481,399.0,False,GO,Winter
1826,CMP-01827,Q1_Launch_CMP-01827,2023-11-17,2023-12-04,TikTok,18482,580,54927,79.0,False,TI,Launch
1827,CMP-01828,Q1_Summer_CMP-01828,2023-09-14,2023-09-26,Google Ads,24411,385,55371,48.0,False,GO,Summer
1828,CMP-01829,Q4_Summer_CMP-01829,2023-05-12,2023-05-13,Instagram,51975,2149,157368,210.0,False,IN,Summer
1829,CMP-01830,Q2_Summer_CMP-01830,2023-01-16,2023-01-31,TikTok,61545,1647,17450,262.0,True,INVALID,Summer
1830,CMP-01831,Q1_Summer_CMP-01831,2023-04-26,2023-05-09,Google Ads,79797,2394,194765,,False,GO,Summer
1831,CMP-01832,Q4_Launch_CMP-01832,2023-12-03,2023-12-14,TikTok,53307,2207,340693,354.0,False,TI,Launch
1832,CMP-01833,Q3_Launch_CMP-01833,2023-09-24,2023-10-20,Instagram,4093,138,26445,8.0,False,IN,Launch
1833,CMP-01834,Q4_Winter_CMP-01834,2023-11-17,2023-12-07,TikTok,78258,1412,281449,253.0,False,TI,Winter
1834,CMP-01835,Q4_BlackFriday_CMP-01835,2023-10-21,2023-11-05,TikTok,23042,774,90977,,True,TI,BlackFriday
1835,CMP-01836,Q3_Launch_CMP-01836,2023-11-06,2023-11-18,Facebook,53930,1418,124613,164.0,True,FA,Launch
1836,CMP-01837,Q4_Winter_CMP-01837,2023-04-16,2023-05-06,Instagram,45413,1307,152167,185.0,True,IN,Winter
1837,CMP-01838,Q4_BlackFriday_CMP-01838,2023-12-17,2023-12-28,Email,94623,1053,186476,151.0,False,E-,BlackFriday
1838,CMP-01839,Q2_Winter_CMP-01839,2023-06-08,2023-06-18,Instagram,98883,1819,147159,126.0,True,IN,Winter
1839,CMP-01840,Q3_Winter_CMP-01840,2023-03-11,2023-03-23,Google Ads,34756,738,142297,120.0,False,GO,Winter
1840,CMP-01841,Q4_BlackFriday_CMP-01841,2023-03-16,2023-03-18,,54268,2090,211675,191.0,True,XX,BlackFriday
1841,CMP-01842,Q2_BlackFriday_CMP-01842,2023-03-22,2023-04-17,TikTok,40214,420,83106,78.0,True,TI,BlackFriday
1842,CMP-01843,Q1_Launch_CMP-01843,2023-03-02,2023-03-19,Google Ads,82871,2183,383752,376.0,True,GO,Launch
1843,CMP-01844,Q3_Winter_CMP-01844,2023-03-16,2023-04-04,TikTok,29602,1390,238087,141.0,False,TI,Winter
1844,CMP-01845,Q1_Launch_CMP-01845,2023-07-31,2023-08-04,Instagram,54331,786,76781,134.0,True,IN,Launch
1845,CMP-01846,Q4_Winter_CMP-01846,2023-11-23,2023-12-22,Instagram,49901,1529,78463,158.0,False,IN,Winter
1846,CMP-01847,Q4_Winter_CMP-01847,2023-04-07,2023-04-22,Facebook,64416,2670,286544,173.0,False,FA,Winter
1847,CMP-01848,Q3_Winter_CMP-01848,2023-11-10,2023-12-05,Instagram,33196,1583,150815,,False,IN,Winter
1848,CMP-01849,Q4_Launch_CMP-01849,2023-11-10,2023-11-26,TikTok,6626,264,14681,39.0,True,TI,Launch
1849,CMP-01850,Q4_Launch_CMP-01850,2023-12-18,2024-01-01,Facebook,8424,327,41138,38.0,False,FA,Launch
1850,CMP-01851,Q4_Launch_CMP-01851,2023-02-10,2023-03-07,Email,13857,596,65831,,True,EM,Launch
1851,CMP-01852,Q4_Launch_CMP-01852,2023-09-15,2023-10-02,Instagram,20982,584,84787,57.0,True,IN,Launch
1852,CMP-01853,Q3_BlackFriday_CMP-01853,2023-11-29,2023-12-01,Email,77961,3292,471342,649.0,True,INVALID,BlackFriday
1853,CMP-01854,Q3_Launch_CMP-01854,2023-09-09,2023-10-01,,2980,30,2043,,False,XX,Launch
1854,CMP-01855,Q2_Winter_CMP-01855,2023-04-26,2023-05-21,Instagram,49290,2315,455001,225.0,True,IN,Winter
1855,CMP-01856,Q2_Winter_CMP-01856,2023-01-08,2023-01-26,Google Ads,27431,760,5931,93.0,True,INVALID,Winter
1856,CMP-01857,Q2_Winter_CMP-01857,2023-04-24,2023-05-18,Instagram,85976,2762,322577,336.0,False,IN,Winter
1857,CMP-01858,Q3_Launch_CMP-01858,2023-04-15,2023-05-09,Email,83711,1690,208238,203.0,False,EM,Launch
1858,CMP-01859,Q4_BlackFriday_CMP-01859,2023-08-13,2023-09-01,Facebook,27385,1087,18692,83.0,True,FA,BlackFriday
1859,CMP-01860,Q3_Winter_CMP-01860,2023-06-16,2023-07-03,Email,39158,511,33156,36.0,False,EM,Winter
1860,CMP-01861,Q4_Winter_CMP-01861,2023-08-07,2023-09-06,Instagram,24019,1078,123212,95.0,True,IN,Winter
1861,CMP-01862,Q4_Summer_CMP-01862,2023-07-14,2023-07-19,TikTok,19639,846,122057,,True,TI,Summer
1862,CMP-01863,Q4_BlackFriday_CMP-01863,2023-10-20,2023-11-19,Email,86530,1613,132707,,True,EM,BlackFriday
1863,CMP-01864,Q4_Summer_CMP-01864,2023-12-27,2024-01-23,Facebook,22563,956,137779,156.0,True,FA,Summer
1864,CMP-01865,Q2_Winter_CMP-01865,2023-08-20,2023-09-02,Google Ads,40341,1672,315255,273.0,False,GO,Winter
1865,CMP-01866,Q3_Winter_CMP-01866,2023-05-06,2023-05-17,,6776,239,47711,,True,XX,Winter
1866,CMP-01867,Q4_Launch_CMP-01867,2023-01-21,2023-02-12,Instagram,37444,933,51192,170.0,True,IN,Launch
1867,CMP-01868,Q2_Launch_CMP-01868,2023-11-19,2023-12-12,Facebook,69916,1458,124423,130.0,False,FA,Launch
1868,CMP-01869,Q1_Winter_CMP-01869,2023-08-14,2023-08-29,Facebook,9711,187,18054,15.0,True,FA,Winter
1869,CMP-01870,Q4_Winter_CMP-01870,2023-05-27,2023-06-20,Google Ads,75318,1713,188205,,True,GO,Winter
1870,CMP-01871,Q3_Winter_CMP-01871,2023-11-10,2023-12-04,TikTok,83970,3874,334476,347.0,False,TI,Winter
1871,CMP-01872,Q4_Winter_CMP-01872,2023-03-14,2023-04-04,Email,86553,1134,91313,,True,EM,Winter
1872,CMP-01873,Q2_Launch_CMP-01873,2023-02-16,2023-02-25,Instagram,31707,1368,264274,198.0,True,IN,Launch
1873,CMP-01874,Q3_Launch_CMP-01874,2023-10-27,2023-11-01,TikTok,40110,960,180267,173.0,False,TI,Launch
1874,CMP-01875,Q2_Winter_CMP-01875,2023-03-11,2023-03-16,Google Ads,62788,1937,110504,,False,INVALID,Winter
1875,CMP-01876,Q4_BlackFriday_CMP-01876,2023-01-13,2023-02-07,Facebook,83879,3504,35328,656.0,False,FA,BlackFriday
1876,CMP-01877,Q1_Summer_CMP-01877,2023-12-31,2024-01-30,Instagram,39827,1807,200166,,True,IN,Summer
1877,CMP-01878,Q1_Summer_CMP-01878,2023-02-16,2023-02-23,Google Ads,6655,158,13565,19.0,True,GO,Summer
1878,CMP-01879,Q1_Summer_CMP-01879,2023-12-31,2024-01-03,Email,45859,1305,188352,151.0,False,EM,Summer
1879,CMP-01880,Q1_BlackFriday_CMP-01880,2023-05-03,2023-06-02,Google Ads,54625,1451,211929,238.0,False,GO,BlackFriday
1880,CMP-01881,Q1_BlackFriday_CMP-01881,2023-12-28,2024-01-10,Google Ads,53098,559,99265,63.0,False,GO,BlackFriday
1881,CMP-01882,Q3_Winter_CMP-01882,2023-09-26,2023-10-05,TikTok,16251,354,5704,67.0,True,TI,Winter
1882,CMP-01883,Q2_Winter_CMP-01883,2023-09-19,2023-10-02,Facebook,1526,43,565,7.0,True,FA,Winter
1883,CMP-01884,Q3_Summer_CMP-01884,2023-10-09,2023-10-17,Email,69760,1844,272982,,False,EM,Summer
1884,CMP-01885,Q3_BlackFriday_CMP-01885,2023-06-21,2023-06-23,Email,48837,1898,172905,115.0,False,EM,BlackFriday
1885,CMP-01886,Q4_Launch_CMP-01886,2023-03-18,2023-03-20,Instagram,12536,318,44189,56.0,True,IN,Launch
1886,CMP-01887,Q3_Winter_CMP-01887,2023-12-31,2024-01-10,TikTok,29541,873,107714,146.0,True,TI,Winter
1887,CMP-01888,Q3_BlackFriday_CMP-01888,2023-06-07,2023-06-08,Facebook,80083,2177,152394,142.0,False,FA,BlackFriday
1888,CMP-01889,Q1_Winter_CMP-01889,2023-08-17,2023-08-22,Email,52027,2061,178033,136.0,False,EM,Winter
1889,CMP-01890,Q2_Winter_CMP-01890,2023-03-09,2023-09-10,TikTok,35531,1581,148225,,True,TI,Winter
1890,CMP-01891,Q4_Summer_CMP-01891,2023-10-05,2023-11-04,Instagram,9712,303,5716,15.0,False,IN,Summer
1891,CMP-01892,Q4_Winter_CMP-01892,2023-09-12,2023-10-01,Insta_gram,66455,2763,233634,365.0,True,IN,Winter
1892,CMP-01893,Q4_BlackFriday_CMP-01893,2023-01-03,2023-01-10,Instagram,75744,1656,154648,324.0,False,IN,BlackFriday
1893,CMP-01894,Q2_Summer_CMP-01894,2023-04-22,2023-05-06,Google Ads,6109,193,20343,22.0,True,GO,Summer
1894,CMP-01895,Q2_Launch_CMP-01895,2023-07-29,2023-08-24,Email,50268,1196,178875,156.0,True,EM,Launch
1895,CMP-01896,Q1_Summer_CMP-01896,2023-01-04,2023-01-31,Google Ads,55615,1477,100046,288.0,True,GO,Summer
1896,CMP-01897,Q2_Launch_CMP-01897,2023-11-14,2023-12-13,Facebook,83503,3281,633534,289.0,False,FA,Launch
1897,CMP-01898,Q4_Launch_CMP-01898,2023-04-17,2023-04-22,,30759,1392,-250331,,True,XX,Launch
1898,CMP-01899,Q4_Winter_CMP-01899,2023-03-17,2023-03-31,Email,86708,1288,175918,,False,EM,Winter
1899,CMP-01900,Q1_BlackFriday_CMP-01900,2023-06-28,2023-07-16,Email,61112,2162,32669,292.0,True,EM,BlackFriday
1900,CMP-01901,Q4_Winter_CMP-01901,2023-01-17,2023-02-05,Instagram,27589,918,48194,93.0,True,IN,Winter
1901,CMP-01902,Q4_Summer_CMP-01902,2023-06-02,2023-07-02,Instagram,31015,457,46085,61.0,False,IN,Summer
1902,CMP-01903,Q4_BlackFriday_CMP-01903,2023-02-25,2023-03-27,Email,30009,554,93819,33.0,True,EM,BlackFriday
1903,CMP-01904,Q3_Summer_CMP-01904,2023-12-11,2023-12-18,Instagram,84309,1891,116528,311.0,False,IN,Summer
1904,CMP-01905,Q3_Summer_CMP-01905,2023-12-25,2023-12-26,TikTok,63046,1051,97057,,True,TI,Summer
1905,CMP-01906,Q2_Winter_CMP-01906,2023-04-01,2023-04-04,Email,27143,536,73858,98.0,True,EM,Winter
1906,CMP-01907,Q3_Launch_CMP-01907,2023-07-04,2023-08-03,Facebook,7154,148,13092,15.0,False,FA,Launch
1907,CMP-01908,Q2_Summer_CMP-01908,2023-06-03,2023-07-01,,22804,534,101512,38.0,True,XX,Summer
1908,CMP-01909,Q2_BlackFriday_CMP-01909,2023-02-04,2023-02-06,TikTok,42688,1706,118838,263.0,True,TI,BlackFriday
1909,CMP-01910,Q3_Summer_CMP-01910,2023-02-03,2023-02-12,Google Ads,65288,2146,363981,160.0,True,GO,Summer
1910,CMP-01911,Q3_Launch_CMP-01911,2023-12-22,2024-01-15,Facebook,52195,2581,325702,420.0,False,FA,Launch
1911,CMP-01912,Q1_Launch_CMP-01912,2023-07-31,2023-08-16,Instagram,21581,573,93141,,True,IN,Launch
1912,CMP-01913,Q2_BlackFriday_CMP-01913,2023-10-11,2023-12-06,Facebook,53648,2154,208092,359.0,False,FA,BlackFriday
1913,CMP-01914,Q3_Winter_CMP-01914,2023-10-20,2023-10-23,Email,31087,1394,17728,74.0,False,EM,Winter
1914,CMP-01915,Q3_Summer_CMP-01915,2023-02-14,2023-02-22,,50930,1892,33777,264.0,False,XX,Summer
1915,CMP-01916,Q4_BlackFriday_CMP-01916,2023-12-28,2024-01-12,Instagram,33981,899,107909,138.0,True,IN,BlackFriday
1916,CMP-01917,Q2_Summer_CMP-01917,2023-06-12,2023-07-12,Google Ads,70298,2822,293369,490.0,False,GO,Summer
1917,CMP-01918,Q2_BlackFriday_CMP-01918,2023-11-16,2023-11-22,Instagram,47167,855,111512,49.0,True,IN,BlackFriday
1918,CMP-01919,Q3_Launch_CMP-01919,2023-10-16,2023-11-15,Email,76304,1762,277699,214.0,True,EM,Launch
1919,CMP-01920,Q4_BlackFriday_CMP-01920,2023-09-12,2023-10-04,Facebook,44408,1415,164896,184.0,True,FA,BlackFriday
1920,CMP-01921,Q1_BlackFriday_CMP-01921,2023-11-09,2023-11-25,Google Ads,40499,1337,255142,100.0,True,GO,BlackFriday
1921,CMP-01922,Q4_Summer_CMP-01922,2023-10-04,2023-11-03,Google Ads,53269,579,54566,56.0,True,GO,Summer
1922,CMP-01923,Q3_Summer_CMP-01923,2023-01-13,2023-01-16,Facebook,39559,1891,229415,219.0,False,FA,Summer
1923,CMP-01924,Q2_Summer_CMP-01924,2023-04-17,2023-05-09,Instagram,75319,2851,46625,498.0,True,IN,Summer
1924,CMP-01925,Q1_BlackFriday_CMP-01925,2023-07-31,2023-08-15,Instagram,96317,2872,440473,543.0,False,IN,BlackFriday
1925,CMP-01926,Q4_Winter_CMP-01926,2023-06-29,2023-07-25,Facebook,97347,4606,82699,664.0,False,FA,Winter
1926,CMP-01927,Q4_Launch_CMP-01927,2023-01-06,2023-02-04,Email,49787,1372,273743,149.0,True,EM,Launch
1927,CMP-01928,Q4_Summer_CMP-01928,2023-05-11,2023-05-22,Google Ads,36488,1795,204682,158.0,True,GO,Summer
1928,CMP-01929,Q3_Launch_CMP-01929,2023-09-17,2023-10-07,Email,75441,2300,153347,453.0,False,INVALID,Launch
1929,CMP-01930,Q3_BlackFriday_CMP-01930,2023-02-28,2023-03-24,Instagram,75663,1102,60128,217.0,True,IN,BlackFriday
1930,CMP-01931,Q4_Launch_CMP-01931,2023-10-19,2023-10-31,,23431,951,151239,179.0,False,XX,Launch
1931,CMP-01932,Q3_Winter_CMP-01932,2023-03-31,2023-04-28,Facebook,62681,2328,421606,390.0,True,FA,Winter
1932,CMP-01933,Q3_BlackFriday_CMP-01933,2023-12-11,2023-12-27,Facebook,64483,2638,219236,260.0,True,FA,BlackFriday
1933,CMP-01934,Q2_Launch_CMP-01934,2023-01-19,2023-01-28,Instagram,50153,2410,177779,415.0,True,IN,Launch
1934,CMP-01935,Q3_BlackFriday_CMP-01935,2023-11-18,2023-12-07,Google Ads,7368,302,17918,33.0,False,GO,BlackFriday
1935,CMP-01936,Q1_Launch_CMP-01936,2023-06-21,2023-07-09,Facebook,28424,979,-169764,96.0,True,FA,Launch
1936,CMP-01937,Q1_BlackFriday_CMP-01937,2023-01-29,2023-02-16,Email,46004,2037,196993,329.0,True,EM,BlackFriday
1937,CMP-01938,Q1_Summer_CMP-01938,2023-12-14,2024-01-12,TikTok,84869,3134,345538,194.0,False,TI,Summer
1938,CMP-01939,Q2_Summer_CMP-01939,2023-04-17,2023-05-16,Google Ads,89652,2360,295974,135.0,False,GO,Summer
1939,CMP-01940,Q2_Summer_CMP-01940,2023-01-07,2023-07-28,Email,57985,2633,463192,308.0,False,EM,Summer
1940,CMP-01941,Q2_BlackFriday_CMP-01941,2023-03-18,2023-04-11,TikTok,51069,963,142163,112.0,True,TI,BlackFriday
1941,CMP-01942,Q1_Winter_CMP-01942,2023-07-12,2023-08-11,Google Ads,53326,2057,292628,379.0,True,GO,Winter
1942,CMP-01943,Q2_Summer_CMP-01943,2023-10-20,2023-11-10,TikTok,82061,3714,283567,255.0,True,TI,Summer
1943,CMP-01944,Q1_Summer_CMP-01944,2023-03-01,2023-03-23,Instagram,24398,957,121518,65.0,False,IN,Summer
1944,CMP-01945,Q1_BlackFriday_CMP-01945,2023-12-28,2024-01-08,TikTok,99393,3766,592419,271.0,True,TI,BlackFriday
1945,CMP-01946,Q1_Winter_CMP-01946,2023-05-20,2023-06-06,TikTok,51861,2079,407461,113.0,False,TI,Winter
1946,CMP-01947,Q4_BlackFriday_CMP-01947,2023-05-02,2023-05-07,Instagram,76897,2199,176384,133.0,False,IN,BlackFriday
1947,CMP-01948,Q1_Summer_CMP-01948,2023-06-04,2023-06-26,Instagram,82905,3727,191685,555.0,True,IN,Summer
1948,CMP-01949,Q1_Winter_CMP-01949,2023-02-27,2023-03-21,TikTok,69577,1261,77293,144.0,True,TI,Winter
1949,CMP-01950,Q2_Summer_CMP-01950,2023-04-14,2023-05-11,Instagram,66641,1005,10691,165.0,False,IN,Summer
